Row ID,Order Date,Ship Date,Sales,Quantity,Discount,City,State
1722,20/12/2014,25/12/2014,159.984,2,0.2,Chicago,Illinois
1723,20/12/2014,25/12/2014,255.968,4,0.2,Chicago,Illinois
1724,20/12/2014,25/12/2014,359.058,3,0.3,Chicago,Illinois
4336,20/12/2014,24/12/2014,7.92,1,0.2,Bullhead City,Arizona
4337,20/12/2014,24/12/2014,14.368,2,0.2,Bullhead City,Arizona
6735,20/12/2014,25/12/2014,11.696,2,0.2,Miami,Florida
8670,20/12/2014,25/12/2014,17.12,4,0,Los Angeles,California
8866,20/12/2014,26/12/2014,36.27,3,0,Arlington,Virginia
9012,20/12/2014,21/12/2014,100.8,2,0.2,Houston,Texas
1014,21/12/2014,24/12/2014,1618.37,13,0,Seattle,Washington
1015,21/12/2014,24/12/2014,99.6,1,0,Seattle,Washington
2777,21/12/2014,25/12/2014,60.984,7,0.2,Colorado Springs,Colorado
4080,21/12/2014,24/12/2014,47.976,3,0.2,Jacksonville,North Carolina
4334,21/12/2014,27/12/2014,50.88,6,0.2,Daytona Beach,Florida
4335,21/12/2014,27/12/2014,27.312,2,0.2,Daytona Beach,Florida
7755,21/12/2014,23/12/2014,3.008,2,0.2,Columbus,Ohio
8283,21/12/2014,26/12/2014,600.53,2,0.3,Saint Charles,Illinois
8284,21/12/2014,26/12/2014,59.904,2,0.2,Saint Charles,Illinois
8285,21/12/2014,26/12/2014,637.44,8,0.2,Saint Charles,Illinois
8286,21/12/2014,26/12/2014,51.756,3,0.6,Saint Charles,Illinois
4013,22/12/2014,27/12/2014,17.12,4,0,Superior,Wisconsin
8542,22/12/2014,23/12/2014,33.568,2,0.2,Philadelphia,Pennsylvania
8543,22/12/2014,23/12/2014,422.625,7,0.3,Philadelphia,Pennsylvania
2320,23/12/2014,26/12/2014,194.32,4,0,Richmond,Virginia
220,24/12/2014,27/12/2014,5.584,2,0.2,Dublin,Ohio
221,24/12/2014,27/12/2014,22.704,6,0.2,Dublin,Ohio
222,24/12/2014,27/12/2014,19.776,4,0.7,Dublin,Ohio
223,24/12/2014,27/12/2014,72.704,4,0.2,Dublin,Ohio
224,24/12/2014,27/12/2014,479.988,4,0.7,Dublin,Ohio
225,24/12/2014,27/12/2014,27.168,2,0.2,Dublin,Ohio
797,24/12/2014,26/12/2014,132.79,7,0,Rochester,New York
798,24/12/2014,26/12/2014,12.96,2,0,Rochester,New York
799,24/12/2014,26/12/2014,21.56,7,0,Rochester,New York
1370,24/12/2014,28/12/2014,590.058,7,0.7,Colorado Springs,Colorado
1371,24/12/2014,28/12/2014,14.04,3,0.2,Colorado Springs,Colorado
2080,24/12/2014,29/12/2014,106.232,7,0.2,Phoenix,Arizona
2081,24/12/2014,29/12/2014,111.984,2,0.2,Phoenix,Arizona
2082,24/12/2014,29/12/2014,7.712,2,0.2,Phoenix,Arizona
2660,24/12/2014,28/12/2014,883.84,4,0.2,Gilbert,Arizona
2959,24/12/2014,29/12/2014,19.936,4,0.2,Los Angeles,California
2960,24/12/2014,29/12/2014,45.92,4,0,Los Angeles,California
8990,24/12/2014,30/12/2014,9.68,2,0,Springfield,Missouri
8991,24/12/2014,30/12/2014,4899.93,7,0,Springfield,Missouri
2330,25/12/2014,29/12/2014,547.136,4,0.2,Philadelphia,Pennsylvania
2562,25/12/2014,31/12/2014,9.216,4,0.2,Nashville,Tennessee
2563,25/12/2014,31/12/2014,10.368,2,0.2,Nashville,Tennessee
4110,25/12/2014,1/1/2015,73.98,2,0,Detroit,Michigan
4111,25/12/2014,1/1/2015,160.98,1,0,Detroit,Michigan
4112,25/12/2014,1/1/2015,17.34,3,0,Detroit,Michigan
4113,25/12/2014,1/1/2015,3.28,1,0,Detroit,Michigan
5974,25/12/2014,29/12/2014,414.96,2,0,New York City,New York
6063,25/12/2014,30/12/2014,1199.96,5,0.2,San Diego,California
6064,25/12/2014,30/12/2014,12.6,3,0,San Diego,California
6065,25/12/2014,30/12/2014,17.94,3,0,San Diego,California
7155,25/12/2014,27/12/2014,275.88,6,0,Columbus,Georgia
7156,25/12/2014,27/12/2014,157.9,5,0,Columbus,Georgia
7336,25/12/2014,30/12/2014,843.9,2,0,New York City,New York
7337,25/12/2014,30/12/2014,449.568,2,0.2,New York City,New York
7854,25/12/2014,29/12/2014,9.96,2,0,Los Angeles,California
526,26/12/2014,2/1/2015,22.2,5,0,Lawrence,Massachusetts
5294,26/12/2014,30/12/2014,51.588,1,0.4,Medina,Ohio
5690,26/12/2014,31/12/2014,275.058,3,0.3,Houston,Texas
7100,26/12/2014,30/12/2014,212.64,6,0,New York City,New York
38,27/12/2014,31/12/2014,113.328,9,0.2,Houston,Texas
39,27/12/2014,31/12/2014,532.3992,3,0.32,Houston,Texas
40,27/12/2014,31/12/2014,212.058,3,0.3,Houston,Texas
41,27/12/2014,31/12/2014,371.168,4,0.2,Houston,Texas
496,27/12/2014,31/12/2014,105.42,2,0,Fayetteville,Arkansas
1094,27/12/2014,31/12/2014,28.9,5,0,Clinton,Maryland
1095,27/12/2014,31/12/2014,355.96,2,0,Clinton,Maryland
1698,27/12/2014,31/12/2014,106.96,2,0,Los Angeles,California
1699,27/12/2014,31/12/2014,21.56,7,0,Los Angeles,California
3191,27/12/2014,1/1/2015,12.672,3,0.2,Chicago,Illinois
3272,27/12/2014,29/12/2014,7.92,8,0,Visalia,California
4810,27/12/2014,30/12/2014,195.64,4,0,Eau Claire,Wisconsin
4811,27/12/2014,30/12/2014,239.9,2,0,Eau Claire,Wisconsin
7650,27/12/2014,31/12/2014,1548.99,9,0.4,Marion,Ohio
7651,27/12/2014,31/12/2014,19.872,3,0.2,Marion,Ohio
8727,27/12/2014,31/12/2014,4.728,3,0.2,Murfreesboro,Tennessee
8728,27/12/2014,31/12/2014,53.352,3,0.2,Murfreesboro,Tennessee
8729,27/12/2014,31/12/2014,131.104,2,0.2,Murfreesboro,Tennessee
8730,27/12/2014,31/12/2014,22.512,3,0.2,Murfreesboro,Tennessee
8731,27/12/2014,31/12/2014,72.744,7,0.2,Murfreesboro,Tennessee
9680,27/12/2014,31/12/2014,323.1,2,0,San Francisco,California
9681,27/12/2014,31/12/2014,668.16,9,0.2,San Francisco,California
162,28/12/2014,31/12/2014,54.384,2,0.2,Philadelphia,Pennsylvania
4037,28/12/2014,1/1/2015,24.816,2,0.2,Chicago,Illinois
9876,29/12/2014,5/1/2015,6.36,2,0,New York City,New York
6009,30/12/2014,3/1/2015,68.52,3,0,Los Angeles,California
6010,30/12/2014,3/1/2015,74.94,3,0,Los Angeles,California
6011,30/12/2014,3/1/2015,2548.56,6,0.2,Los Angeles,California
6012,30/12/2014,3/1/2015,271.44,3,0,Los Angeles,California
6013,30/12/2014,3/1/2015,287.88,3,0.2,Los Angeles,California
1896,31/12/2014,4/1/2015,487.984,2,0.2,Missoula,Montana
2137,31/12/2014,5/1/2015,14.76,5,0.6,Grand Prairie,Texas
2138,31/12/2014,5/1/2015,3.656,4,0.8,Grand Prairie,Texas
2322,31/12/2014,3/1/2015,94.74,3,0,Henderson,Kentucky
2323,31/12/2014,3/1/2015,60.64,4,0,Henderson,Kentucky
2324,31/12/2014,3/1/2015,76.3,5,0,Henderson,Kentucky
2325,31/12/2014,3/1/2015,364.8,12,0,Henderson,Kentucky
6072,31/12/2014,4/1/2015,152.688,2,0.2,Austin,Texas
6073,31/12/2014,4/1/2015,3.488,2,0.2,Austin,Texas
6074,31/12/2014,4/1/2015,5.888,2,0.2,Austin,Texas
7356,31/12/2014,2/1/2015,116.4,8,0,Detroit,Michigan
4919,2/1/2015,7/1/2015,173.94,3,0,Gaithersburg,Maryland
4920,2/1/2015,7/1/2015,231.98,2,0,Gaithersburg,Maryland
3074,3/1/2015,5/1/2015,114.46,2,0,Los Angeles,California
8604,3/1/2015,8/1/2015,30.08,2,0.2,San Antonio,Texas
8605,3/1/2015,8/1/2015,165.6,3,0.2,San Antonio,Texas
8606,3/1/2015,8/1/2015,180.96,5,0.2,San Antonio,Texas
9494,3/1/2015,8/1/2015,1592.85,7,0,Broken Arrow,Oklahoma
9495,3/1/2015,8/1/2015,11.88,2,0,Broken Arrow,Oklahoma
2898,4/1/2015,9/1/2015,959.968,4,0.2,Charlotte,North Carolina
5868,4/1/2015,8/1/2015,4.672,1,0.2,Philadelphia,Pennsylvania
5869,4/1/2015,8/1/2015,104.58,6,0.7,Philadelphia,Pennsylvania
863,5/1/2015,7/1/2015,191.472,6,0.2,Jacksonville,Florida
864,5/1/2015,7/1/2015,5.248,2,0.2,Jacksonville,Florida
865,5/1/2015,7/1/2015,59.184,2,0.2,Jacksonville,Florida
2162,7/1/2015,12/1/2015,34.58,1,0,Oakland,California
8031,7/1/2015,11/1/2015,23.076,3,0.6,Amarillo,Texas
8032,7/1/2015,11/1/2015,25.92,5,0.2,Amarillo,Texas
6851,8/1/2015,12/1/2015,1565.88,6,0,Franklin,Wisconsin
6852,8/1/2015,12/1/2015,106.05,7,0,Franklin,Wisconsin
7808,8/1/2015,13/1/2015,30.828,7,0.7,Raleigh,North Carolina
7809,8/1/2015,13/1/2015,47.616,3,0.2,Raleigh,North Carolina
7810,8/1/2015,13/1/2015,108.784,2,0.2,Raleigh,North Carolina
3209,9/1/2015,15/1/2015,349.95,5,0,Fresno,California
3210,9/1/2015,15/1/2015,377.928,9,0.2,Fresno,California
3702,9/1/2015,13/1/2015,15.168,2,0.2,Toledo,Ohio
4667,10/1/2015,17/1/2015,79.92,4,0,Seattle,Washington
4668,10/1/2015,17/1/2015,69.98,2,0,Seattle,Washington
6970,10/1/2015,13/1/2015,24.85,5,0,Longview,Washington
1026,11/1/2015,13/1/2015,15.552,3,0.2,Springfield,Ohio
1027,11/1/2015,13/1/2015,63.312,3,0.2,Springfield,Ohio
1028,11/1/2015,13/1/2015,15.588,2,0.4,Springfield,Ohio
8522,11/1/2015,15/1/2015,54.992,14,0.2,Columbus,Ohio
7269,14/1/2015,20/1/2015,89.568,2,0.2,Concord,North Carolina
7270,14/1/2015,20/1/2015,315.776,8,0.2,Concord,North Carolina
2878,15/1/2015,19/1/2015,52.34,2,0,Westfield,New Jersey
2879,15/1/2015,19/1/2015,4.66,2,0,Westfield,New Jersey
2880,15/1/2015,19/1/2015,254.97,3,0,Westfield,New Jersey
3236,15/1/2015,15/1/2015,181.797,1,0.3,Fairfield,Connecticut
3742,15/1/2015,21/1/2015,16.52,4,0,New York City,New York
3743,15/1/2015,21/1/2015,60.12,9,0,New York City,New York
3744,15/1/2015,21/1/2015,49.536,3,0.2,New York City,New York
5968,15/1/2015,17/1/2015,81.98,2,0,New York City,New York
26,16/1/2015,20/1/2015,11.648,2,0.2,Los Angeles,California
27,16/1/2015,20/1/2015,90.57,3,0,Los Angeles,California
876,17/1/2015,21/1/2015,322.59,3,0,Concord,New Hampshire
877,17/1/2015,21/1/2015,29.99,1,0,Concord,New Hampshire
878,17/1/2015,21/1/2015,371.97,3,0,Concord,New Hampshire
2303,17/1/2015,21/1/2015,316,4,0,Columbus,Georgia
2876,21/1/2015,23/1/2015,153.568,2,0.2,San Diego,California
2877,21/1/2015,23/1/2015,1013.488,7,0.2,San Diego,California
268,22/1/2015,28/1/2015,7.56,6,0,Morristown,New Jersey
2471,22/1/2015,28/1/2015,14.272,8,0.2,Fayetteville,North Carolina
2472,22/1/2015,28/1/2015,451.136,4,0.2,Fayetteville,North Carolina
2473,22/1/2015,28/1/2015,64.864,4,0.2,Fayetteville,North Carolina
2694,22/1/2015,28/1/2015,109.9,5,0,Seattle,Washington
5675,22/1/2015,27/1/2015,12.96,2,0,Seattle,Washington
5752,22/1/2015,28/1/2015,44.4,3,0,San Diego,California
5753,22/1/2015,28/1/2015,20.65,5,0,San Diego,California
6229,22/1/2015,27/1/2015,110.376,4,0.4,Cleveland,Ohio
6230,22/1/2015,27/1/2015,55.176,3,0.2,Cleveland,Ohio
6238,22/1/2015,29/1/2015,26.336,4,0.2,New York City,New York
7294,23/1/2015,29/1/2015,59.99,7,0,Los Angeles,California
9147,23/1/2015,27/1/2015,99.98,2,0,Burlington,Vermont
9148,23/1/2015,27/1/2015,8.04,6,0,Burlington,Vermont
9149,23/1/2015,27/1/2015,1564.29,13,0,Burlington,Vermont
4612,24/1/2015,26/1/2015,31.36,4,0,Gulfport,Mississippi
4327,25/1/2015,27/1/2015,9.21,3,0,Plainfield,New Jersey
4328,25/1/2015,27/1/2015,18,5,0,Plainfield,New Jersey
9358,25/1/2015,28/1/2015,43.12,5,0.2,New York City,New York
9359,25/1/2015,28/1/2015,313.722,3,0.4,New York City,New York
9360,25/1/2015,28/1/2015,45.98,1,0,New York City,New York
9361,25/1/2015,28/1/2015,428.68,7,0,New York City,New York
8613,28/1/2015,1/2/2015,39.68,2,0,Los Angeles,California
2885,30/1/2015,3/2/2015,17.456,2,0.2,San Francisco,California
7290,30/1/2015,31/1/2015,305.01,9,0,San Francisco,California
7291,30/1/2015,31/1/2015,50.784,2,0.2,San Francisco,California
7292,30/1/2015,31/1/2015,26.01,9,0,San Francisco,California
7565,30/1/2015,1/2/2015,435.168,4,0.2,Seattle,Washington
7566,30/1/2015,1/2/2015,48.58,1,0,Seattle,Washington
8176,30/1/2015,4/2/2015,156.512,4,0.2,Chicago,Illinois
8925,30/1/2015,3/2/2015,1439.968,4,0.2,Rockford,Illinois
8926,30/1/2015,3/2/2015,1.728,3,0.8,Rockford,Illinois
8927,30/1/2015,3/2/2015,626.1,3,0.5,Rockford,Illinois
4999,31/1/2015,4/2/2015,109.592,1,0.2,Los Angeles,California
5000,31/1/2015,4/2/2015,56.7,5,0,Los Angeles,California
5114,31/1/2015,2/2/2015,15.552,3,0.2,Dallas,Texas
7505,31/1/2015,4/2/2015,23.36,2,0,Atlantic City,New Jersey
8761,31/1/2015,6/2/2015,1270.99,1,0,Atlanta,Georgia
8762,31/1/2015,6/2/2015,125.36,8,0,Atlanta,Georgia
3242,1/2/2015,3/2/2015,56.45,5,0,Arlington,Virginia
8404,1/2/2015,7/2/2015,105.52,4,0,Los Angeles,California
5614,2/2/2015,7/2/2015,117.96,2,0,New York City,New York
8489,2/2/2015,4/2/2015,8749.95,5,0,Arlington,Virginia
8490,2/2/2015,4/2/2015,36.4,8,0,Arlington,Virginia
8491,2/2/2015,4/2/2015,18.69,7,0,Arlington,Virginia
8513,2/2/2015,8/2/2015,73.784,2,0.6,Houston,Texas
5754,3/2/2015,10/2/2015,866.4,4,0,Richmond,Kentucky
6043,4/2/2015,8/2/2015,14.368,2,0.2,Sierra Vista,Arizona
9068,4/2/2015,10/2/2015,90.48,2,0,Rockville,Maryland
9521,4/2/2015,9/2/2015,93.02,2,0,Los Angeles,California
1383,5/2/2015,5/2/2015,80.98,1,0,Smyrna,Georgia
1384,5/2/2015,5/2/2015,348.84,9,0,Smyrna,Georgia
1385,5/2/2015,5/2/2015,9.45,5,0,Smyrna,Georgia
1386,5/2/2015,5/2/2015,18.84,3,0,Smyrna,Georgia
1387,5/2/2015,5/2/2015,239.98,2,0,Smyrna,Georgia
1388,5/2/2015,5/2/2015,167.96,2,0,Smyrna,Georgia
1389,5/2/2015,5/2/2015,104.85,3,0,Smyrna,Georgia
1390,5/2/2015,5/2/2015,484.83,3,0,Smyrna,Georgia
1391,5/2/2015,5/2/2015,122.97,3,0,Smyrna,Georgia
1392,5/2/2015,5/2/2015,154.44,3,0,Smyrna,Georgia
1393,5/2/2015,5/2/2015,342.37,7,0,Smyrna,Georgia
8142,5/2/2015,10/2/2015,14.73,3,0,San Diego,California
8143,5/2/2015,10/2/2015,186.54,3,0,San Diego,California
8144,5/2/2015,10/2/2015,557.728,4,0.2,San Diego,California
8145,5/2/2015,10/2/2015,159.968,4,0.2,San Diego,California
5810,6/2/2015,11/2/2015,132.224,4,0.2,Chattanooga,Tennessee
1729,7/2/2015,7/2/2015,100,4,0,Springfield,Virginia
1730,7/2/2015,7/2/2015,7.83,3,0,Springfield,Virginia
2696,7/2/2015,9/2/2015,30.352,2,0.2,Lancaster,Ohio
9115,7/2/2015,10/2/2015,623.96,5,0.2,Los Angeles,California
1828,8/2/2015,11/2/2015,1127.976,3,0.2,Raleigh,North Carolina
8383,8/2/2015,15/2/2015,241.5,4,0.3,Houston,Texas
8842,9/2/2015,13/2/2015,89.97,3,0,San Francisco,California
8843,9/2/2015,13/2/2015,31.86,2,0,San Francisco,California
1809,11/2/2015,13/2/2015,69.93,7,0,Tulsa,Oklahoma
7194,12/2/2015,14/2/2015,1350.12,6,0,Atlanta,Georgia
7195,12/2/2015,14/2/2015,15.92,4,0,Atlanta,Georgia
721,13/2/2015,18/2/2015,146.82,3,0,Los Angeles,California
7811,14/2/2015,15/2/2015,4.77,1,0,Clinton,Maryland
7812,14/2/2015,15/2/2015,7.98,3,0,Clinton,Maryland
7813,14/2/2015,15/2/2015,550.431,3,0.3,Clinton,Maryland
7814,14/2/2015,15/2/2015,10.56,6,0,Clinton,Maryland
8172,14/2/2015,19/2/2015,264.18,7,0,Jackson,Mississippi
1243,15/2/2015,22/2/2015,398.352,3,0.2,New York City,New York
1244,15/2/2015,22/2/2015,8.72,4,0,New York City,New York
1821,16/2/2015,20/2/2015,92.064,6,0.8,Chicago,Illinois
1822,16/2/2015,20/2/2015,6.976,4,0.2,Chicago,Illinois
1823,16/2/2015,20/2/2015,62.958,3,0.3,Chicago,Illinois
1824,16/2/2015,20/2/2015,5.184,1,0.2,Chicago,Illinois
8161,16/2/2015,20/2/2015,227.96,2,0,Belleville,New Jersey
9079,16/2/2015,23/2/2015,318.08,4,0,Henderson,Kentucky
9080,16/2/2015,23/2/2015,5.8,1,0,Henderson,Kentucky
9722,16/2/2015,20/2/2015,326.646,3,0.1,New York City,New York
9723,16/2/2015,20/2/2015,89.97,3,0,New York City,New York
854,19/2/2015,24/2/2015,44.46,2,0,New York City,New York
855,19/2/2015,24/2/2015,242.94,3,0,New York City,New York
4777,19/2/2015,23/2/2015,8.67,3,0,Long Beach,New York
4778,19/2/2015,23/2/2015,25.71,3,0,Long Beach,New York
7538,19/2/2015,22/2/2015,70.88,2,0,San Francisco,California
3456,20/2/2015,27/2/2015,16.496,2,0.2,Nashville,Tennessee
2989,21/2/2015,26/2/2015,12.99,1,0,Los Angeles,California
2990,21/2/2015,26/2/2015,18.56,4,0.2,Los Angeles,California
2991,21/2/2015,26/2/2015,449.15,5,0,Los Angeles,California
2992,21/2/2015,26/2/2015,31.248,7,0.2,Los Angeles,California
5306,21/2/2015,26/2/2015,68.95,5,0,Oceanside,New York
5307,21/2/2015,26/2/2015,296.37,3,0,Oceanside,New York
5308,21/2/2015,26/2/2015,39.98,2,0,Oceanside,New York
8277,21/2/2015,25/2/2015,3.762,3,0.7,Tampa,Florida
8278,21/2/2015,25/2/2015,34.86,2,0.7,Tampa,Florida
8279,21/2/2015,25/2/2015,432.456,3,0.2,Tampa,Florida
9013,21/2/2015,22/2/2015,135.8,7,0,New York City,New York
2345,22/2/2015,28/2/2015,490.32,9,0,Milwaukee,Wisconsin
5405,22/2/2015,26/2/2015,445.96,5,0.2,Los Angeles,California
5406,22/2/2015,26/2/2015,36.24,1,0,Los Angeles,California
5407,22/2/2015,26/2/2015,10.65,3,0,Los Angeles,California
6237,23/2/2015,27/2/2015,57.576,3,0.2,Philadelphia,Pennsylvania
2742,25/2/2015,27/2/2015,46.72,5,0.2,Newark,Ohio
1579,27/2/2015,2/3/2015,170.88,3,0,New York City,New York
4555,27/2/2015,2/3/2015,56.82,3,0,La Crosse,Wisconsin
7848,27/2/2015,3/3/2015,16.192,2,0.6,Houston,Texas
9063,28/2/2015,7/3/2015,36.48,6,0,New York City,New York
3758,1/3/2015,5/3/2015,111.104,7,0.2,Newark,Ohio
1083,2/3/2015,6/3/2015,836.592,8,0.4,Yonkers,New York
1084,2/3/2015,6/3/2015,26.38,1,0,Yonkers,New York
1085,2/3/2015,6/3/2015,362.92,2,0,Yonkers,New York
1086,2/3/2015,6/3/2015,4899.93,7,0,Yonkers,New York
3953,2/3/2015,9/3/2015,159.984,2,0.2,Denver,Colorado
3091,4/3/2015,9/3/2015,447.86,7,0,Newark,Delaware
3092,4/3/2015,9/3/2015,479.95,5,0,Newark,Delaware
3093,4/3/2015,9/3/2015,166.44,3,0,Newark,Delaware
3756,4/3/2015,7/3/2015,42.784,7,0.2,Odessa,Texas
3757,4/3/2015,7/3/2015,563.43,5,0.3,Odessa,Texas
3887,4/3/2015,9/3/2015,134.85,3,0,Bloomington,Indiana
4003,4/3/2015,9/3/2015,637.896,3,0.3,San Antonio,Texas
4004,4/3/2015,9/3/2015,287.91,3,0.4,San Antonio,Texas
4005,4/3/2015,9/3/2015,36.6,3,0.2,San Antonio,Texas
4748,4/3/2015,4/3/2015,25.35,3,0,San Francisco,California
4749,4/3/2015,4/3/2015,35.28,3,0,San Francisco,California
5199,4/3/2015,9/3/2015,3930.072,3,0.2,Round Rock,Texas
5200,4/3/2015,9/3/2015,2.304,1,0.2,Round Rock,Texas
5201,4/3/2015,9/3/2015,431.976,3,0.2,Round Rock,Texas
5202,4/3/2015,9/3/2015,41.72,7,0.2,Round Rock,Texas
2607,5/3/2015,11/3/2015,16.99,1,0,San Diego,California
3265,5/3/2015,9/3/2015,10.08,4,0.2,Miami,Florida
4215,5/3/2015,9/3/2015,128.4,3,0,Mishawaka,Indiana
9750,5/3/2015,9/3/2015,159.98,2,0,Dover,New Hampshire
919,6/3/2015,12/3/2015,149.352,3,0.2,Dallas,Texas
920,6/3/2015,12/3/2015,12.992,1,0.2,Dallas,Texas
8443,7/3/2015,11/3/2015,431.94,2,0.4,Philadelphia,Pennsylvania
8444,7/3/2015,11/3/2015,2.043,1,0.7,Philadelphia,Pennsylvania
8445,7/3/2015,11/3/2015,68.238,3,0.4,Philadelphia,Pennsylvania
8982,7/3/2015,13/3/2015,2.334,3,0.8,Chicago,Illinois
8983,7/3/2015,13/3/2015,1.728,4,0.8,Chicago,Illinois
8984,7/3/2015,13/3/2015,159.04,5,0.6,Chicago,Illinois
8985,7/3/2015,13/3/2015,145.98,2,0.5,Chicago,Illinois
839,8/3/2015,13/3/2015,21.072,3,0.2,Fort Worth,Texas
1047,9/3/2015,14/3/2015,1363.96,5,0.2,Miami,Florida
1048,9/3/2015,14/3/2015,102.36,3,0.2,Miami,Florida
1705,9/3/2015,9/3/2015,9.702,3,0.7,Glendale,Arizona
6417,9/3/2015,13/3/2015,108.576,4,0.4,Philadelphia,Pennsylvania
6418,9/3/2015,13/3/2015,5.984,2,0.2,Philadelphia,Pennsylvania
7234,9/3/2015,13/3/2015,113.6,8,0,New York City,New York
7235,9/3/2015,13/3/2015,12.96,2,0,New York City,New York
7236,9/3/2015,13/3/2015,69.456,2,0.2,New York City,New York
8506,9/3/2015,13/3/2015,8.856,9,0.8,Dallas,Texas
8507,9/3/2015,13/3/2015,27.96,5,0.2,Dallas,Texas
8508,9/3/2015,13/3/2015,146.352,3,0.2,Dallas,Texas
8812,9/3/2015,14/3/2015,207.144,3,0.1,Jackson,Michigan
8813,9/3/2015,14/3/2015,13.9,5,0,Jackson,Michigan
8160,10/3/2015,14/3/2015,199.75,5,0,Milford,Connecticut
8332,10/3/2015,13/3/2015,11.21,1,0,Andover,Massachusetts
8333,10/3/2015,13/3/2015,354.9,5,0,Andover,Massachusetts
8334,10/3/2015,13/3/2015,17.94,3,0,Andover,Massachusetts
8335,10/3/2015,13/3/2015,51.8,4,0,Andover,Massachusetts
1876,11/3/2015,17/3/2015,176.784,1,0.2,Long Beach,New York
4063,11/3/2015,15/3/2015,39.992,1,0.2,Philadelphia,Pennsylvania
6014,11/3/2015,12/3/2015,14.9,5,0,Los Angeles,California
6015,11/3/2015,12/3/2015,4158.912,8,0.2,Los Angeles,California
8100,11/3/2015,14/3/2015,26.85,3,0,Los Angeles,California
8101,11/3/2015,14/3/2015,3357.6,3,0.2,Los Angeles,California
9412,11/3/2015,15/3/2015,104.696,1,0.2,Glendale,Arizona
45,12/3/2015,14/3/2015,45.98,2,0,Eagan,Minnesota
46,12/3/2015,14/3/2015,17.46,2,0,Eagan,Minnesota
1462,12/3/2015,16/3/2015,244.006,2,0.3,Vineland,New Jersey
2759,12/3/2015,16/3/2015,76.92,4,0,Columbus,Georgia
2760,12/3/2015,16/3/2015,481.32,4,0,Columbus,Georgia
9698,12/3/2015,12/3/2015,30.336,4,0.2,Philadelphia,Pennsylvania
804,13/3/2015,18/3/2015,12.96,2,0,Monroe,Louisiana
3607,13/3/2015,17/3/2015,29.34,3,0,New York City,New York
5957,13/3/2015,16/3/2015,676.55,5,0,San Francisco,California
5958,13/3/2015,16/3/2015,154.9,5,0,San Francisco,California
5959,13/3/2015,16/3/2015,30.56,4,0,San Francisco,California
5960,13/3/2015,16/3/2015,770.352,3,0.2,San Francisco,California
8480,13/3/2015,17/3/2015,19.98,2,0,Los Angeles,California
152,14/3/2015,17/3/2015,157.92,5,0.2,Scottsdale,Arizona
153,14/3/2015,17/3/2015,203.184,2,0.2,Scottsdale,Arizona
2346,14/3/2015,19/3/2015,70.08,5,0.2,San Antonio,Texas
2347,14/3/2015,19/3/2015,1.272,2,0.8,San Antonio,Texas
2348,14/3/2015,19/3/2015,557.585,5,0.3,San Antonio,Texas
2364,14/3/2015,19/3/2015,127.88,2,0,Waynesboro,Virginia
2365,14/3/2015,19/3/2015,160.32,2,0,Waynesboro,Virginia
2366,14/3/2015,19/3/2015,46,4,0,Waynesboro,Virginia
5884,14/3/2015,16/3/2015,28.28,2,0,San Francisco,California
5885,14/3/2015,16/3/2015,4912.59,3,0,San Francisco,California
7415,14/3/2015,16/3/2015,386.68,2,0.3,Philadelphia,Pennsylvania
7416,14/3/2015,16/3/2015,379.96,5,0.2,Philadelphia,Pennsylvania
7417,14/3/2015,16/3/2015,539.91,3,0.4,Philadelphia,Pennsylvania
7418,14/3/2015,16/3/2015,41.24,5,0.2,Philadelphia,Pennsylvania
7419,14/3/2015,16/3/2015,51.897,1,0.7,Philadelphia,Pennsylvania
7420,14/3/2015,16/3/2015,552.56,5,0.2,Philadelphia,Pennsylvania
7421,14/3/2015,16/3/2015,23.16,5,0.7,Philadelphia,Pennsylvania
7422,14/3/2015,16/3/2015,126.08,2,0.2,Philadelphia,Pennsylvania
7423,14/3/2015,16/3/2015,449.1,3,0.7,Philadelphia,Pennsylvania
9343,14/3/2015,19/3/2015,51.184,7,0.2,Riverside,California
1693,15/3/2015,20/3/2015,21.88,5,0.2,Columbus,Ohio
3929,15/3/2015,18/3/2015,241.332,5,0.32,Harlingen,Texas
3930,15/3/2015,18/3/2015,5.184,1,0.2,Harlingen,Texas
3931,15/3/2015,18/3/2015,145.544,7,0.2,Harlingen,Texas
4259,15/3/2015,17/3/2015,196.784,2,0.2,Seattle,Washington
6116,15/3/2015,21/3/2015,41.904,6,0.2,Redwood City,California
8934,15/3/2015,20/3/2015,16.74,2,0,Green Bay,Wisconsin
1615,16/3/2015,20/3/2015,83.976,3,0.2,Philadelphia,Pennsylvania
7648,16/3/2015,17/3/2015,4.544,2,0.2,San Francisco,California
7649,16/3/2015,17/3/2015,1352.032,4,0.2,San Francisco,California
9169,16/3/2015,20/3/2015,319.76,14,0,Jackson,Mississippi
9170,16/3/2015,20/3/2015,45.68,2,0,Jackson,Mississippi
9920,16/3/2015,20/3/2015,528.43,5,0.3,Bryan,Texas
9921,16/3/2015,20/3/2015,22.386,7,0.8,Bryan,Texas
2394,18/3/2015,24/3/2015,39.68,2,0,Malden,Massachusetts
3737,18/3/2015,18/3/2015,129.98,2,0,Newark,Delaware
3738,18/3/2015,18/3/2015,32.54,2,0,Newark,Delaware
4400,18/3/2015,18/3/2015,199.9,5,0,Columbia,Maryland
4401,18/3/2015,18/3/2015,901.95,3,0,Columbia,Maryland
